 PRINT STREAM NO.  1
 TIME        CRESOL      H2O2        NO          NO2         OH          RO2
  7.6800E+02  3.9711E+11  4.4444E+11  0.0000      0.0000      8.4255E+06  9.7994E+08
  7.6900E+02  3.9705E+11  4.4439E+11  0.0000      0.0000      8.4249E+06  9.7994E+08
  7.7000E+02  3.9699E+11  4.4435E+11  0.0000      0.0000      8.4242E+06  9.7994E+08
  7.7100E+02  3.9693E+11  4.4430E+11  0.0000      0.0000      8.4236E+06  9.7994E+08
  7.7200E+02  3.9687E+11  4.4426E+11  0.0000      0.0000      8.4230E+06  9.7994E+08
  7.7300E+02  3.9681E+11  4.4421E+11  0.0000      0.0000      8.4223E+06  9.7994E+08
  7.7400E+02  3.9676E+11  4.4417E+11  0.0000      0.0000      8.4217E+06  9.7994E+08
  7.7500E+02  3.9670E+11  4.4412E+11  0.0000      0.0000      8.4211E+06  9.7994E+08
  7.7600E+02  3.9664E+11  4.4408E+11  0.0000      0.0000      8.4204E+06  9.7994E+08
  7.7700E+02  3.9658E+11  4.4403E+11  0.0000      0.0000      8.4198E+06  9.7994E+08
  7.7800E+02  3.9652E+11  4.4399E+11  0.0000      0.0000      8.4192E+06  9.7994E+08
  7.7900E+02  3.9647E+11  4.4394E+11  0.0000      0.0000      8.4186E+06  9.7994E+08
  7.8000E+02  3.9641E+11  4.4390E+11  0.0000      0.0000      8.4180E+06  9.7994E+08
  7.8100E+02  3.9635E+11  4.4386E+11  0.0000      0.0000      8.4174E+06  9.7994E+08
  7.8200E+02  3.9630E+11  4.4381E+11  0.0000      0.0000      8.4167E+06  9.7994E+08
  7.8300E+02  3.9624E+11  4.4377E+11  0.0000      0.0000      8.4161E+06  9.7994E+08
  7.8400E+02  3.9618E+11  4.4372E+11  0.0000      0.0000      8.4155E+06  9.7994E+08
  7.8500E+02  3.9612E+11  4.4368E+11  0.0000      0.0000      8.4149E+06  9.7994E+08
  7.8600E+02  3.9607E+11  4.4363E+11  0.0000      0.0000      8.4143E+06  9.7994E+08
  7.8700E+02  3.9601E+11  4.4359E+11  0.0000      0.0000      8.4137E+06  9.7994E+08
  7.8800E+02  3.9595E+11  4.4355E+11  0.0000      0.0000      8.4131E+06  9.7994E+08
  7.8900E+02  3.9590E+11  4.4350E+11  0.0000      0.0000      8.4125E+06  9.7994E+08
  7.9000E+02  3.9584E+11  4.4346E+11  0.0000      0.0000      8.4119E+06  9.7994E+08
  7.9100E+02  3.9578E+11  4.4341E+11  0.0000      0.0000      8.4113E+06  9.7994E+08
  7.9200E+02  3.9573E+11  4.4337E+11  0.0000      0.0000      8.4107E+06  9.7994E+08
  7.9300E+02  3.9567E+11  4.4333E+11  0.0000      0.0000      8.4101E+06  9.7994E+08
  7.9400E+02  3.9561E+11  4.4328E+11  0.0000      0.0000      8.4095E+06  9.7994E+08
  7.9500E+02  3.9556E+11  4.4324E+11  0.0000      0.0000      8.4089E+06  9.7994E+08
  7.9600E+02  3.9550E+11  4.4319E+11  0.0000      0.0000      8.4084E+06  9.7994E+08
  7.9700E+02  3.9545E+11  4.4315E+11  0.0000      0.0000      8.4078E+06  9.7994E+08
  7.9800E+02  3.9539E+11  4.4311E+11  0.0000      0.0000      8.4072E+06  9.7994E+08
  7.9900E+02  3.9533E+11  4.4306E+11  0.0000      0.0000      8.4066E+06  9.7994E+08
  8.0000E+02  3.9528E+11  4.4302E+11  0.0000      0.0000      8.4060E+06  9.7994E+08
  8.0100E+02  3.9522E+11  4.4298E+11  0.0000      0.0000      8.4054E+06  9.7994E+08
  8.0200E+02  3.9517E+11  4.4293E+11  0.0000      0.0000      8.4049E+06  9.7994E+08
  8.0300E+02  3.9511E+11  4.4289E+11  0.0000      0.0000      8.4043E+06  9.7994E+08
  8.0400E+02  3.9506E+11  4.4285E+11  0.0000      0.0000      8.4037E+06  9.7994E+08
  8.0500E+02  3.9500E+11  4.4280E+11  0.0000      0.0000      8.4032E+06  9.7994E+08
  8.0600E+02  3.9495E+11  4.4276E+11  0.0000      0.0000      8.4026E+06  9.7994E+08
  8.0700E+02  3.9489E+11  4.4272E+11  0.0000      0.0000      8.4020E+06  9.7994E+08
  8.0800E+02  3.9484E+11  4.4267E+11  0.0000      0.0000      8.4015E+06  9.7994E+08
  8.0900E+02  3.9478E+11  4.4263E+11  0.0000      0.0000      8.4009E+06  9.7994E+08
  8.1000E+02  3.9473E+11  4.4259E+11  0.0000      0.0000      8.4003E+06  9.7994E+08
  8.1100E+02  3.9467E+11  4.4254E+11  0.0000      0.0000      8.3998E+06  9.7994E+08
  8.1200E+02  3.9462E+11  4.4250E+11  0.0000      0.0000      8.3992E+06  9.7994E+08
  8.1300E+02  3.9456E+11  4.4246E+11  0.0000      0.0000      8.3986E+06  9.7994E+08
  8.1400E+02  3.9451E+11  4.4241E+11  0.0000      0.0000      8.3981E+06  9.7994E+08
  8.1500E+02  3.9445E+11  4.4237E+11  0.0000      0.0000      8.3975E+06  9.7994E+08
  8.1600E+02  3.9440E+11  4.4233E+11  0.0000      0.0000      8.3970E+06  9.7994E+08
  8.1700E+02  3.9435E+11  4.4228E+11  0.0000      0.0000      8.3964E+06  9.7994E+08
  8.1800E+02  3.9429E+11  4.4224E+11  0.0000      0.0000      8.3959E+06  9.7994E+08
  8.1900E+02  3.9424E+11  4.4220E+11  0.0000      0.0000      8.3953E+06  9.7994E+08
  8.2000E+02  3.9418E+11  4.4216E+11  0.0000      0.0000      8.3948E+06  9.7994E+08
  8.2100E+02  3.9413E+11  4.4211E+11  0.0000      0.0000      8.3943E+06  9.7994E+08
  8.2200E+02  3.9408E+11  4.4207E+11  0.0000      0.0000      8.3937E+06  9.7994E+08
  8.2300E+02  3.9402E+11  4.4203E+11  0.0000      0.0000      8.3932E+06  9.7994E+08
  8.2400E+02  3.9397E+11  4.4199E+11  0.0000      0.0000      8.3926E+06  9.7994E+08
  8.2500E+02  3.9392E+11  4.4194E+11  0.0000      0.0000      8.3921E+06  9.7994E+08
  8.2600E+02  3.9386E+11  4.4190E+11  0.0000      0.0000      8.3916E+06  9.7994E+08
  8.2700E+02  3.9381E+11  4.4186E+11  0.0000      0.0000      8.3910E+06  9.7994E+08
  8.2800E+02  3.9376E+11  4.4182E+11  0.0000      0.0000      8.3905E+06  9.7994E+08
  8.2900E+02  3.9370E+11  4.4177E+11  0.0000      0.0000      8.3900E+06  9.7994E+08
  8.3000E+02  3.9365E+11  4.4173E+11  0.0000      0.0000      8.3894E+06  9.7994E+08
  8.3100E+02  3.9360E+11  4.4169E+11  0.0000      0.0000      8.3889E+06  9.7994E+08
  8.3200E+02  3.9354E+11  4.4165E+11  0.0000      0.0000      8.3884E+06  9.7994E+08
  8.3300E+02  3.9349E+11  4.4160E+11  0.0000      0.0000      8.3879E+06  9.7994E+08
  8.3400E+02  3.9344E+11  4.4156E+11  0.0000      0.0000      8.3873E+06  9.9379E+08
  8.3500E+02  3.9339E+11  4.4152E+11  0.0000      0.0000      8.3868E+06  9.9379E+08
  8.3600E+02  3.9333E+11  4.4148E+11  0.0000      0.0000      8.3863E+06  9.9379E+08
  8.3700E+02  3.9328E+11  4.4144E+11  0.0000      0.0000      8.3858E+06  9.9379E+08
  8.3800E+02  3.9323E+11  4.4139E+11  0.0000      0.0000      8.3853E+06  9.9379E+08
  8.3900E+02  3.9318E+11  4.4135E+11  0.0000      0.0000      8.3848E+06  9.9379E+08
  8.4000E+02  3.9312E+11  4.4131E+11  0.0000      0.0000      8.3842E+06  9.9379E+08
  8.4100E+02  3.9307E+11  4.4127E+11  0.0000      0.0000      8.3837E+06  9.9379E+08
  8.4200E+02  3.9302E+11  4.4123E+11  0.0000      0.0000      8.3832E+06  9.9379E+08
  8.4300E+02  3.9297E+11  4.4119E+11  0.0000      0.0000      8.3827E+06  9.9379E+08
  8.4400E+02  3.9291E+11  4.4114E+11  0.0000      0.0000      8.3822E+06  9.9379E+08
  8.4500E+02  3.9286E+11  4.4110E+11  0.0000      0.0000      8.3817E+06  9.9379E+08
  8.4600E+02  3.9281E+11  4.4106E+11  0.0000      0.0000      8.3812E+06  9.9379E+08
  8.4700E+02  3.9276E+11  4.4102E+11  0.0000      0.0000      8.3807E+06  9.9379E+08
  8.4800E+02  3.9271E+11  4.4098E+11  0.0000      0.0000      8.3802E+06  9.9379E+08
  8.4900E+02  3.9266E+11  4.4094E+11  0.0000      0.0000      8.3797E+06  9.9379E+08
  8.5000E+02  3.9260E+11  4.4089E+11  0.0000      0.0000      8.3792E+06  9.9379E+08
  8.5100E+02  3.9255E+11  4.4085E+11  0.0000      0.0000      8.3787E+06  9.9379E+08
  8.5200E+02  3.9250E+11  4.4081E+11  0.0000      0.0000      8.3782E+06  9.9379E+08
  8.5300E+02  3.9245E+11  4.4077E+11  0.0000      0.0000      8.3777E+06  9.9379E+08
  8.5400E+02  3.9240E+11  4.4073E+11  0.0000      0.0000      8.3772E+06  9.9379E+08
  8.5500E+02  3.9235E+11  4.4069E+11  0.0000      0.0000      8.3768E+06  9.9379E+08
  8.5600E+02  3.9230E+11  4.4065E+11  0.0000      0.0000      8.3763E+06  9.9379E+08
  8.5700E+02  3.9225E+11  4.4061E+11  0.0000      0.0000      8.3758E+06  9.9379E+08
  8.5800E+02  3.9220E+11  4.4056E+11  0.0000      0.0000      8.3753E+06  9.9379E+08
  8.5900E+02  3.9215E+11  4.4052E+11  0.0000      0.0000      8.3748E+06  9.9379E+08
  8.6000E+02  3.9209E+11  4.4048E+11  0.0000      0.0000      8.3743E+06  9.9379E+08
  8.6100E+02  3.9204E+11  4.4044E+11  0.0000      0.0000      8.3738E+06  9.9379E+08
  8.6200E+02  3.9199E+11  4.4040E+11  0.0000      0.0000      8.3734E+06  9.9379E+08
  8.6300E+02  3.9194E+11  4.4036E+11  0.0000      0.0000      8.3729E+06  9.9379E+08
  8.6400E+02  3.9189E+11  4.4032E+11  0.0000      0.0000      8.3724E+06  9.9379E+08
  8.6500E+02  3.9184E+11  4.4028E+11  0.0000      0.0000      8.3719E+06  9.9379E+08
  8.6600E+02  3.9179E+11  4.4024E+11  0.0000      0.0000      8.3715E+06  9.9379E+08
  8.6700E+02  3.9174E+11  4.4020E+11  0.0000      0.0000      8.3710E+06  9.9379E+08
  8.6800E+02  3.9169E+11  4.4016E+11  0.0000      0.0000      8.3705E+06  9.9379E+08
  8.6900E+02  3.9164E+11  4.4012E+11  0.0000      0.0000      8.3700E+06  9.9379E+08
  8.7000E+02  3.9159E+11  4.4008E+11  0.0000      0.0000      8.3696E+06  9.9379E+08
  8.7100E+02  3.9154E+11  4.4003E+11  0.0000      0.0000      8.3691E+06  9.9379E+08
  8.7200E+02  3.9149E+11  4.3999E+11  0.0000      0.0000      8.3686E+06  9.9379E+08
  8.7300E+02  3.9144E+11  4.3995E+11  0.0000      0.0000      8.3682E+06  9.9379E+08
  8.7400E+02  3.9139E+11  4.3991E+11  0.0000      0.0000      8.3677E+06  9.9379E+08
  8.7500E+02  3.9134E+11  4.3987E+11  0.0000      0.0000      8.3673E+06  9.9379E+08
  8.7600E+02  3.9129E+11  4.3983E+11  0.0000      0.0000      8.3668E+06  9.9379E+08
  8.7700E+02  3.9125E+11  4.3979E+11  0.0000      0.0000      8.3663E+06  9.9379E+08
  8.7800E+02  3.9120E+11  4.3975E+11  0.0000      0.0000      8.3659E+06  9.9379E+08
  8.7900E+02  3.9115E+11  4.3971E+11  0.0000      0.0000      8.3654E+06  9.9379E+08
  8.8000E+02  3.9110E+11  4.3967E+11  0.0000      0.0000      8.3650E+06  9.9379E+08
  8.8100E+02  3.9105E+11  4.3963E+11  0.0000      0.0000      8.3645E+06  9.9379E+08
  8.8200E+02  3.9100E+11  4.3959E+11  0.0000      0.0000      8.3641E+06  9.9379E+08
  8.8300E+02  3.9095E+11  4.3955E+11  0.0000      0.0000      8.3636E+06  9.9379E+08
  8.8400E+02  3.9090E+11  4.3951E+11  0.0000      0.0000      8.3632E+06  9.9379E+08
  8.8500E+02  3.9085E+11  4.3947E+11  0.0000      0.0000      8.3627E+06  9.9379E+08
  8.8600E+02  3.9080E+11  4.3943E+11  0.0000      0.0000      8.3623E+06  9.9379E+08
  8.8700E+02  3.9076E+11  4.3939E+11  0.0000      0.0000      8.3618E+06  9.9379E+08
  8.8800E+02  3.9071E+11  4.3935E+11  0.0000      0.0000      8.3614E+06  9.9379E+08
  8.8900E+02  3.9066E+11  4.3931E+11  0.0000      0.0000      8.3609E+06  9.9379E+08
  8.9000E+02  3.9061E+11  4.3927E+11  0.0000      0.0000      8.3605E+06  9.9379E+08
  8.9100E+02  3.9056E+11  4.3923E+11  0.0000      0.0000      8.3601E+06  9.9379E+08
  8.9200E+02  3.9051E+11  4.3919E+11  0.0000      0.0000      8.3596E+06  9.9379E+08
  8.9300E+02  3.9047E+11  4.3915E+11  0.0000      0.0000      8.3592E+06  9.9379E+08
  8.9400E+02  3.9042E+11  4.3911E+11  0.0000      0.0000      8.3588E+06  9.9379E+08
  8.9500E+02  3.9037E+11  4.3907E+11  0.0000      0.0000      8.3583E+06  9.9379E+08
  8.9600E+02  3.9032E+11  4.3903E+11  0.0000      0.0000      8.3579E+06  9.9379E+08
  8.9700E+02  3.9027E+11  4.3900E+11  0.0000      0.0000      8.3575E+06  9.9379E+08
  8.9800E+02  3.9023E+11  4.3896E+11  0.0000      0.0000      8.3570E+06  9.9379E+08
  8.9900E+02  3.9018E+11  4.3892E+11  0.0000      0.0000      8.3566E+06  9.9379E+08
  9.0000E+02  3.9013E+11  4.3888E+11  0.0000      0.0000      8.3562E+06  9.9379E+08
  9.0100E+02  3.9008E+11  4.3884E+11  0.0000      0.0000      8.3557E+06  9.9379E+08
  9.0200E+02  3.9004E+11  4.3880E+11  0.0000      0.0000      8.3553E+06  9.9379E+08
  9.0300E+02  3.8999E+11  4.3876E+11  0.0000      0.0000      8.3549E+06  1.0066E+09
  9.0400E+02  3.8994E+11  4.3872E+11  0.0000      0.0000      8.3545E+06  1.0066E+09
  9.0500E+02  3.8989E+11  4.3868E+11  0.0000      0.0000      8.3541E+06  1.0066E+09
  9.0600E+02  3.8985E+11  4.3864E+11  0.0000      0.0000      8.3536E+06  1.0066E+09
  9.0700E+02  3.8980E+11  4.3860E+11  0.0000      0.0000      8.3532E+06  1.0066E+09
  9.0800E+02  3.8975E+11  4.3856E+11  0.0000      0.0000      8.3528E+06  1.0066E+09
  9.0900E+02  3.8971E+11  4.3853E+11  0.0000      0.0000      8.3524E+06  1.0066E+09
  9.1000E+02  3.8966E+11  4.3849E+11  0.0000      0.0000      8.3520E+06  1.0066E+09
  9.1100E+02  3.8961E+11  4.3845E+11  0.0000      0.0000      8.3516E+06  1.0066E+09
  9.1200E+02  3.8957E+11  4.3841E+11  0.0000      0.0000      8.3511E+06  1.0066E+09
  9.1300E+02  3.8952E+11  4.3837E+11  0.0000      0.0000      8.3507E+06  1.0066E+09
  9.1400E+02  3.8947E+11  4.3833E+11  0.0000      0.0000      8.3503E+06  1.0066E+09
  9.1500E+02  3.8943E+11  4.3829E+11  0.0000      0.0000      8.3499E+06  1.0066E+09
  9.1600E+02  3.8938E+11  4.3825E+11  0.0000      0.0000      8.3495E+06  1.0066E+09
  9.1700E+02  3.8933E+11  4.3821E+11  0.0000      0.0000      8.3491E+06  1.0066E+09
  9.1800E+02  3.8929E+11  4.3818E+11  0.0000      0.0000      8.3487E+06  1.0066E+09
  9.1900E+02  3.8924E+11  4.3814E+11  0.0000      0.0000      8.3483E+06  1.0066E+09
  9.2000E+02  3.8919E+11  4.3810E+11  0.0000      0.0000      8.3479E+06  1.0066E+09
  9.2100E+02  3.8915E+11  4.3806E+11  0.0000      0.0000      8.3475E+06  1.0066E+09
  9.2200E+02  3.8910E+11  4.3802E+11  0.0000      0.0000      8.3471E+06  1.0066E+09
  9.2300E+02  3.8906E+11  4.3798E+11  0.0000      0.0000      8.3467E+06  1.0066E+09
  9.2400E+02  3.8901E+11  4.3795E+11  0.0000      0.0000      8.3463E+06  1.0066E+09
  9.2500E+02  3.8896E+11  4.3791E+11  0.0000      0.0000      8.3459E+06  1.0066E+09
  9.2600E+02  3.8892E+11  4.3787E+11  0.0000      0.0000      8.3455E+06  1.0066E+09
  9.2700E+02  3.8887E+11  4.3783E+11  0.0000      0.0000      8.3451E+06  1.0066E+09
  9.2800E+02  3.8883E+11  4.3779E+11  0.0000      0.0000      8.3447E+06  1.0066E+09
  9.2900E+02  3.8878E+11  4.3775E+11  0.0000      0.0000      8.3443E+06  1.0066E+09
  9.3000E+02  3.8874E+11  4.3772E+11  0.0000      0.0000      8.3439E+06  1.0066E+09
  9.3100E+02  3.8869E+11  4.3768E+11  0.0000      0.0000      8.3435E+06  1.0066E+09
  9.3200E+02  3.8865E+11  4.3764E+11  0.0000      0.0000      8.3432E+06  1.0066E+09
  9.3300E+02  3.8860E+11  4.3760E+11  0.0000      0.0000      8.3428E+06  1.0066E+09
  9.3400E+02  3.8856E+11  4.3756E+11  0.0000      0.0000      8.3424E+06  1.0066E+09
  9.3500E+02  3.8851E+11  4.3753E+11  0.0000      0.0000      8.3420E+06  1.0066E+09
  9.3600E+02  3.8847E+11  4.3749E+11  0.0000      0.0000      8.3416E+06  1.0066E+09
  9.3700E+02  3.8842E+11  4.3745E+11  0.0000      0.0000      8.3412E+06  1.0066E+09
  9.3800E+02  3.8838E+11  4.3741E+11  0.0000      0.0000      8.3408E+06  1.0066E+09
  9.3900E+02  3.8833E+11  4.3738E+11  0.0000      0.0000      8.3405E+06  1.0066E+09
  9.4000E+02  3.8829E+11  4.3734E+11  0.0000      0.0000      8.3401E+06  1.0066E+09
  9.4100E+02  3.8824E+11  4.3730E+11  0.0000      0.0000      8.3397E+06  1.0066E+09
  9.4200E+02  3.8820E+11  4.3726E+11  0.0000      0.0000      8.3393E+06  1.0066E+09
  9.4300E+02  3.8815E+11  4.3722E+11  0.0000      0.0000      8.3390E+06  1.0066E+09
  9.4400E+02  3.8811E+11  4.3719E+11  0.0000      0.0000      8.3386E+06  1.0066E+09
  9.4500E+02  3.8806E+11  4.3715E+11  0.0000      0.0000      8.3382E+06  1.0066E+09
  9.4600E+02  3.8802E+11  4.3711E+11  0.0000      0.0000      8.3378E+06  1.0066E+09
  9.4700E+02  3.8798E+11  4.3707E+11  0.0000      0.0000      8.3375E+06  1.0066E+09
  9.4800E+02  3.8793E+11  4.3704E+11  0.0000      0.0000      8.3371E+06  1.0066E+09
  9.4900E+02  3.8789E+11  4.3700E+11  0.0000      0.0000      8.3367E+06  1.0066E+09
  9.5000E+02  3.8784E+11  4.3696E+11  0.0000      0.0000      8.3363E+06  1.0066E+09
  9.5100E+02  3.8780E+11  4.3693E+11  0.0000      0.0000      8.3360E+06  1.0066E+09
  9.5200E+02  3.8775E+11  4.3689E+11  0.0000      0.0000      8.3356E+06  1.0066E+09
  9.5300E+02  3.8771E+11  4.3685E+11  0.0000      0.0000      8.3352E+06  1.0066E+09
  9.5400E+02  3.8767E+11  4.3681E+11  0.0000      0.0000      8.3349E+06  1.0066E+09
  9.5500E+02  3.8762E+11  4.3678E+11  0.0000      0.0000      8.3345E+06  1.0066E+09
  9.5600E+02  3.8758E+11  4.3674E+11  0.0000      0.0000      8.3342E+06  1.0066E+09
  9.5700E+02  3.8754E+11  4.3670E+11  0.0000      0.0000      8.3338E+06  1.0066E+09
  9.5800E+02  3.8749E+11  4.3667E+11  0.0000      0.0000      8.3334E+06  1.0066E+09
  9.5900E+02  3.8745E+11  4.3663E+11  0.0000      0.0000      8.3331E+06  1.0066E+09
  9.6000E+02  3.8741E+11  4.3659E+11  0.0000      0.0000      8.3327E+06  1.0066E+09
  9.6100E+02  3.8736E+11  4.3655E+11  0.0000      0.0000      8.3324E+06  1.0066E+09
  9.6200E+02  3.8732E+11  4.3652E+11  0.0000      0.0000      8.3320E+06  1.0066E+09
  9.6300E+02  3.8728E+11  4.3648E+11  0.0000      0.0000      8.3316E+06  1.0066E+09
  9.6400E+02  3.8723E+11  4.3644E+11  0.0000      0.0000      8.3313E+06  1.0066E+09
  9.6500E+02  3.8719E+11  4.3641E+11  0.0000      0.0000      8.3309E+06  1.0066E+09
  9.6600E+02  3.8715E+11  4.3637E+11  0.0000      0.0000      8.3306E+06  1.0066E+09
  9.6700E+02  3.8710E+11  4.3633E+11  0.0000      0.0000      8.3302E+06  1.0066E+09
  9.6800E+02  3.8706E+11  4.3630E+11  0.0000      0.0000      8.3299E+06  1.0066E+09
  9.6900E+02  3.8702E+11  4.3626E+11  0.0000      0.0000      8.3295E+06  1.0066E+09
  9.7000E+02  3.8698E+11  4.3622E+11  0.0000      0.0000      8.3292E+06  1.0066E+09
  9.7100E+02  3.8693E+11  4.3619E+11  0.0000      0.0000      8.3288E+06  1.0183E+09
  9.7200E+02  3.8689E+11  4.3615E+11  0.0000      0.0000      8.3285E+06  1.0183E+09
  9.7300E+02  3.8685E+11  4.3612E+11  0.0000      0.0000      8.3282E+06  1.0183E+09
  9.7400E+02  3.8681E+11  4.3608E+11  0.0000      0.0000      8.3278E+06  1.0183E+09
  9.7500E+02  3.8676E+11  4.3604E+11  0.0000      0.0000      8.3275E+06  1.0183E+09
  9.7600E+02  3.8672E+11  4.3601E+11  0.0000      0.0000      8.3271E+06  1.0183E+09
  9.7700E+02  3.8668E+11  4.3597E+11  0.0000      0.0000      8.3268E+06  1.0183E+09
  9.7800E+02  3.8664E+11  4.3593E+11  0.0000      0.0000      8.3265E+06  1.0183E+09
  9.7900E+02  3.8659E+11  4.3590E+11  0.0000      0.0000      8.3261E+06  1.0183E+09
  9.8000E+02  3.8655E+11  4.3586E+11  0.0000      0.0000      8.3258E+06  1.0183E+09
  9.8100E+02  3.8651E+11  4.3583E+11  0.0000      0.0000      8.3254E+06  1.0183E+09
  9.8200E+02  3.8647E+11  4.3579E+11  0.0000      0.0000      8.3251E+06  1.0183E+09
  9.8300E+02  3.8643E+11  4.3575E+11  0.0000      0.0000      8.3248E+06  1.0183E+09
  9.8400E+02  3.8638E+11  4.3572E+11  0.0000      0.0000      8.3244E+06  1.0183E+09
  9.8500E+02  3.8634E+11  4.3568E+11  0.0000      0.0000      8.3241E+06  1.0183E+09
  9.8600E+02  3.8630E+11  4.3565E+11  0.0000      0.0000      8.3238E+06  1.0183E+09
  9.8700E+02  3.8626E+11  4.3561E+11  0.0000      0.0000      8.3234E+06  1.0183E+09
  9.8800E+02  3.8622E+11  4.3557E+11  0.0000      0.0000      8.3231E+06  1.0183E+09
  9.8900E+02  3.8618E+11  4.3554E+11  0.0000      0.0000      8.3228E+06  1.0183E+09
  9.9000E+02  3.8613E+11  4.3550E+11  0.0000      0.0000      8.3225E+06  1.0183E+09
  9.9100E+02  3.8609E+11  4.3547E+11  0.0000      0.0000      8.3221E+06  1.0183E+09
  9.9200E+02  3.8605E+11  4.3543E+11  0.0000      0.0000      8.3218E+06  1.0183E+09
  9.9300E+02  3.8601E+11  4.3539E+11  0.0000      0.0000      8.3215E+06  1.0183E+09
  9.9400E+02  3.8597E+11  4.3536E+11  0.0000      0.0000      8.3212E+06  1.0183E+09
  9.9500E+02  3.8593E+11  4.3532E+11  0.0000      0.0000      8.3208E+06  1.0183E+09
  9.9600E+02  3.8589E+11  4.3529E+11  0.0000      0.0000      8.3205E+06  1.0183E+09
  9.9700E+02  3.8585E+11  4.3525E+11  0.0000      0.0000      8.3202E+06  1.0183E+09
  9.9800E+02  3.8581E+11  4.3522E+11  0.0000      0.0000      8.3199E+06  1.0183E+09
  9.9900E+02  3.8576E+11  4.3518E+11  0.0000      0.0000      8.3196E+06  1.0183E+09
  1.0000E+03  3.8572E+11  4.3515E+11  0.0000      0.0000      8.3192E+06  1.0183E+09
  1.0010E+03  3.8568E+11  4.3511E+11  0.0000      0.0000      8.3189E+06  1.0183E+09
  1.0020E+03  3.8564E+11  4.3508E+11  0.0000      0.0000      8.3186E+06  1.0183E+09
  1.0030E+03  3.8560E+11  4.3504E+11  0.0000      0.0000      8.3183E+06  1.0183E+09
  1.0040E+03  3.8556E+11  4.3500E+11  0.0000      0.0000      8.3180E+06  1.0183E+09
  1.0050E+03  3.8552E+11  4.3497E+11  0.0000      0.0000      8.3177E+06  1.0183E+09
  1.0060E+03  3.8548E+11  4.3493E+11  0.0000      0.0000      8.3173E+06  1.0183E+09
  1.0070E+03  3.8544E+11  4.3490E+11  0.0000      0.0000      8.3170E+06  1.0183E+09
  1.0080E+03  3.8540E+11  4.3486E+11  0.0000      0.0000      8.3167E+06  1.0183E+09
  1.0090E+03  3.8536E+11  4.3483E+11  0.0000      0.0000      8.3164E+06  1.0183E+09
  1.0100E+03  3.8532E+11  4.3479E+11  0.0000      0.0000      8.3161E+06  1.0183E+09
  1.0110E+03  3.8528E+11  4.3476E+11  0.0000      0.0000      8.3158E+06  1.0183E+09
  1.0120E+03  3.8524E+11  4.3472E+11  0.0000      0.0000      8.3155E+06  1.0183E+09
  1.0130E+03  3.8520E+11  4.3469E+11  0.0000      0.0000      8.3152E+06  1.0183E+09
  1.0140E+03  3.8516E+11  4.3465E+11  0.0000      0.0000      8.3149E+06  1.0183E+09
  1.0150E+03  3.8512E+11  4.3462E+11  0.0000      0.0000      8.3146E+06  1.0183E+09
  1.0160E+03  3.8508E+11  4.3458E+11  0.0000      0.0000      8.3143E+06  1.0183E+09
  1.0170E+03  3.8504E+11  4.3455E+11  0.0000      0.0000      8.3140E+06  1.0183E+09
  1.0180E+03  3.8500E+11  4.3452E+11  0.0000      0.0000      8.3137E+06  1.0183E+09
  1.0190E+03  3.8496E+11  4.3448E+11  0.0000      0.0000      8.3134E+06  1.0183E+09
  1.0200E+03  3.8492E+11  4.3445E+11  0.0000      0.0000      8.3131E+06  1.0183E+09
  1.0210E+03  3.8488E+11  4.3441E+11  0.0000      0.0000      8.3128E+06  1.0183E+09
  1.0220E+03  3.8484E+11  4.3438E+11  0.0000      0.0000      8.3125E+06  1.0183E+09
  1.0230E+03  3.8480E+11  4.3434E+11  0.0000      0.0000      8.3122E+06  1.0183E+09
  1.0240E+03  3.8476E+11  4.3431E+11  0.0000      0.0000      8.3119E+06  1.0183E+09
  1.0250E+03  3.8472E+11  4.3427E+11  0.0000      0.0000      8.3116E+06  1.0183E+09
  1.0260E+03  3.8468E+11  4.3424E+11  0.0000      0.0000      8.3113E+06  1.0183E+09
  1.0270E+03  3.8464E+11  4.3420E+11  0.0000      0.0000      8.3110E+06  1.0183E+09
  1.0280E+03  3.8461E+11  4.3417E+11  0.0000      0.0000      8.3107E+06  1.0183E+09
  1.0290E+03  3.8457E+11  4.3414E+11  0.0000      0.0000      8.3104E+06  1.0183E+09
  1.0300E+03  3.8453E+11  4.3410E+11  0.0000      0.0000      8.3101E+06  1.0183E+09
  1.0310E+03  3.8449E+11  4.3407E+11  0.0000      0.0000      8.3098E+06  1.0183E+09
  1.0320E+03  3.8445E+11  4.3403E+11  0.0000      0.0000      8.3095E+06  1.0183E+09
  1.0330E+03  3.8441E+11  4.3400E+11  0.0000      0.0000      8.3092E+06  1.0183E+09
  1.0340E+03  3.8437E+11  4.3397E+11  0.0000      0.0000      8.3089E+06  1.0183E+09
  1.0350E+03  3.8433E+11  4.3393E+11  0.0000      0.0000      8.3086E+06  1.0183E+09
  1.0360E+03  3.8429E+11  4.3390E+11  0.0000      0.0000      8.3084E+06  1.0183E+09
  1.0370E+03  3.8426E+11  4.3386E+11  0.0000      0.0000      8.3081E+06  1.0183E+09
  1.0380E+03  3.8422E+11  4.3383E+11  0.0000      0.0000      8.3078E+06  1.0183E+09
  1.0390E+03  3.8418E+11  4.3379E+11  0.0000      0.0000      8.3075E+06  1.0183E+09
  1.0400E+03  3.8414E+11  4.3376E+11  0.0000      0.0000      8.3072E+06  1.0291E+09
