 PRINT STREAM NO.  1
 TIME        CRESOL      H2O2        NO          NO2         OH          RO2
  2.6880E+03  2.3982E+11  3.8258E+11  3.2607E+10  3.6337E+10  2.2834E+07  9.0411E+08
  2.6890E+03  2.3982E+11  3.8258E+11  3.2607E+10  3.6337E+10  2.2834E+07  9.0411E+08
  2.6900E+03  2.3982E+11  3.8257E+11  3.2607E+10  3.6337E+10  2.2833E+07  9.0411E+08
  2.6910E+03  2.3982E+11  3.8257E+11  3.2607E+10  3.6337E+10  2.2833E+07  9.0411E+08
  2.6920E+03  2.3982E+11  3.8257E+11  3.2607E+10  3.6337E+10  2.2833E+07  9.0411E+08
  2.6930E+03  2.3982E+11  3.8256E+11  3.2606E+10  3.6337E+10  2.2833E+07  9.0411E+08
  2.6940E+03  2.3982E+11  3.8256E+11  3.2606E+10  3.6337E+10  2.2833E+07  9.0411E+08
  2.6950E+03  2.3982E+11  3.8256E+11  3.2606E+10  3.6337E+10  2.2833E+07  9.0411E+08
  2.6960E+03  2.3982E+11  3.8255E+11  3.2606E+10  3.6336E+10  2.2833E+07  9.0411E+08
  2.6970E+03  2.3982E+11  3.8255E+11  3.2606E+10  3.6336E+10  2.2833E+07  9.0411E+08
  2.6980E+03  2.3982E+11  3.8255E+11  3.2606E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.6990E+03  2.3981E+11  3.8254E+11  3.2605E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.7000E+03  2.3981E+11  3.8254E+11  3.2605E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.7010E+03  2.3981E+11  3.8253E+11  3.2605E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.7020E+03  2.3981E+11  3.8253E+11  3.2605E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.7030E+03  2.3981E+11  3.8253E+11  3.2605E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.7040E+03  2.3981E+11  3.8252E+11  3.2605E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.7050E+03  2.3981E+11  3.8252E+11  3.2604E+10  3.6336E+10  2.2832E+07  9.0411E+08
  2.7060E+03  2.3981E+11  3.8252E+11  3.2604E+10  3.6336E+10  2.2831E+07  9.0411E+08
  2.7070E+03  2.3981E+11  3.8251E+11  3.2604E+10  3.6336E+10  2.2831E+07  9.0411E+08
  2.7080E+03  2.3981E+11  3.8251E+11  3.2604E+10  3.6335E+10  2.2831E+07  9.0411E+08
  2.7090E+03  2.3981E+11  3.8251E+11  3.2604E+10  3.6335E+10  2.2831E+07  9.0411E+08
  2.7100E+03  2.3981E+11  3.8250E+11  3.2604E+10  3.6335E+10  2.2831E+07  9.0411E+08
  2.7110E+03  2.3981E+11  3.8250E+11  3.2603E+10  3.6335E+10  2.2831E+07  9.0411E+08
  2.7120E+03  2.3981E+11  3.8250E+11  3.2603E+10  3.6335E+10  2.2831E+07  9.0411E+08
  2.7130E+03  2.3981E+11  3.8249E+11  3.2603E+10  3.6335E+10  2.2831E+07  9.0411E+08
  2.7140E+03  2.3981E+11  3.8249E+11  3.2603E+10  3.6335E+10  2.2830E+07  9.0411E+08
  2.7150E+03  2.3981E+11  3.8249E+11  3.2603E+10  3.6335E+10  2.2830E+07  9.0411E+08
  2.7160E+03  2.3981E+11  3.8248E+11  3.2603E+10  3.6335E+10  2.2830E+07  9.0411E+08
  2.7170E+03  2.3981E+11  3.8248E+11  3.2603E+10  3.6335E+10  2.2830E+07  9.0411E+08
  2.7180E+03  2.3981E+11  3.8248E+11  3.2602E+10  3.6335E+10  2.2830E+07  9.0411E+08
  2.7190E+03  2.3981E+11  3.8247E+11  3.2602E+10  3.6335E+10  2.2830E+07  9.0411E+08
  2.7200E+03  2.3981E+11  3.8247E+11  3.2602E+10  3.6335E+10  2.2830E+07  9.0411E+08
  2.7210E+03  2.3981E+11  3.8247E+11  3.2602E+10  3.6334E+10  2.2830E+07  9.0411E+08
  2.7220E+03  2.3981E+11  3.8246E+11  3.2602E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7230E+03  2.3980E+11  3.8246E+11  3.2602E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7240E+03  2.3980E+11  3.8246E+11  3.2602E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7250E+03  2.3980E+11  3.8245E+11  3.2602E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7260E+03  2.3980E+11  3.8245E+11  3.2601E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7270E+03  2.3980E+11  3.8244E+11  3.2601E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7280E+03  2.3980E+11  3.8244E+11  3.2601E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7290E+03  2.3980E+11  3.8244E+11  3.2601E+10  3.6334E+10  2.2829E+07  9.0411E+08
  2.7300E+03  2.3980E+11  3.8243E+11  3.2601E+10  3.6334E+10  2.2828E+07  9.0411E+08
  2.7310E+03  2.3980E+11  3.8243E+11  3.2601E+10  3.6334E+10  2.2828E+07  9.0411E+08
  2.7320E+03  2.3980E+11  3.8243E+11  3.2601E+10  3.6334E+10  2.2828E+07  9.0411E+08
  2.7330E+03  2.3980E+11  3.8242E+11  3.2601E+10  3.6334E+10  2.2828E+07  9.0411E+08
  2.7340E+03  2.3980E+11  3.8242E+11  3.2601E+10  3.6334E+10  2.2828E+07  9.0411E+08
  2.7350E+03  2.3980E+11  3.8242E+11  3.2600E+10  3.6333E+10  2.2828E+07  9.0411E+08
  2.7360E+03  2.3980E+11  3.8241E+11  3.2600E+10  3.6333E+10  2.2828E+07  9.0411E+08
  2.7370E+03  2.3980E+11  3.8241E+11  3.2600E+10  3.6333E+10  2.2828E+07  9.0411E+08
  2.7380E+03  2.3980E+11  3.8241E+11  3.2600E+10  3.6333E+10  2.2827E+07  9.0411E+08
  2.7390E+03  2.3980E+11  3.8240E+11  3.2600E+10  3.6333E+10  2.2827E+07  9.0411E+08
  2.7400E+03  2.3980E+11  3.8240E+11  3.2600E+10  3.6333E+10  2.2827E+07  9.0361E+08
  2.7410E+03  2.3980E+11  3.8240E+11  3.2600E+10  3.6333E+10  2.2827E+07  9.0361E+08
  2.7420E+03  2.3980E+11  3.8239E+11  3.2600E+10  3.6333E+10  2.2827E+07  9.0361E+08
  2.7430E+03  2.3980E+11  3.8239E+11  3.2600E+10  3.6333E+10  2.2827E+07  9.0361E+08
  2.7440E+03  2.3980E+11  3.8239E+11  3.2600E+10  3.6333E+10  2.2827E+07  9.0361E+08
  2.7450E+03  2.3980E+11  3.8238E+11  3.2599E+10  3.6333E+10  2.2827E+07  9.0361E+08
  2.7460E+03  2.3980E+11  3.8238E+11  3.2599E+10  3.6333E+10  2.2827E+07  9.0361E+08
  2.7470E+03  2.3980E+11  3.8238E+11  3.2599E+10  3.6333E+10  2.2826E+07  9.0361E+08
  2.7480E+03  2.3980E+11  3.8237E+11  3.2599E+10  3.6333E+10  2.2826E+07  9.0361E+08
  2.7490E+03  2.3980E+11  3.8237E+11  3.2599E+10  3.6333E+10  2.2826E+07  9.0361E+08
  2.7500E+03  2.3980E+11  3.8237E+11  3.2599E+10  3.6333E+10  2.2826E+07  9.0361E+08
  2.7510E+03  2.3979E+11  3.8236E+11  3.2599E+10  3.6332E+10  2.2826E+07  9.0361E+08
  2.7520E+03  2.3979E+11  3.8236E+11  3.2599E+10  3.6332E+10  2.2826E+07  9.0361E+08
  2.7530E+03  2.3979E+11  3.8236E+11  3.2599E+10  3.6332E+10  2.2826E+07  9.0361E+08
  2.7540E+03  2.3979E+11  3.8235E+11  3.2599E+10  3.6332E+10  2.2826E+07  9.0361E+08
  2.7550E+03  2.3979E+11  3.8235E+11  3.2599E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7560E+03  2.3979E+11  3.8235E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7570E+03  2.3979E+11  3.8234E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7580E+03  2.3979E+11  3.8234E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7590E+03  2.3979E+11  3.8234E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7600E+03  2.3979E+11  3.8233E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7610E+03  2.3979E+11  3.8233E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7620E+03  2.3979E+11  3.8233E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7630E+03  2.3979E+11  3.8233E+11  3.2598E+10  3.6332E+10  2.2825E+07  9.0361E+08
  2.7640E+03  2.3979E+11  3.8232E+11  3.2598E+10  3.6332E+10  2.2824E+07  9.0361E+08
  2.7650E+03  2.3979E+11  3.8232E+11  3.2598E+10  3.6332E+10  2.2824E+07  9.0361E+08
  2.7660E+03  2.3979E+11  3.8232E+11  3.2598E+10  3.6332E+10  2.2824E+07  9.0361E+08
  2.7670E+03  2.3979E+11  3.8231E+11  3.2598E+10  3.6332E+10  2.2824E+07  9.0361E+08
  2.7680E+03  2.3979E+11  3.8231E+11  3.2598E+10  3.6332E+10  2.2824E+07  9.0361E+08
  2.7690E+03  2.3979E+11  3.8231E+11  3.2598E+10  3.6331E+10  2.2824E+07  9.0361E+08
  2.7700E+03  2.3979E+11  3.8230E+11  3.2598E+10  3.6331E+10  2.2824E+07  9.0361E+08
  2.7710E+03  2.3979E+11  3.8230E+11  3.2597E+10  3.6331E+10  2.2824E+07  9.0361E+08
  2.7720E+03  2.3979E+11  3.8230E+11  3.2597E+10  3.6331E+10  2.2824E+07  9.0361E+08
  2.7730E+03  2.3979E+11  3.8229E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7740E+03  2.3979E+11  3.8229E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7750E+03  2.3979E+11  3.8229E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7760E+03  2.3979E+11  3.8228E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7770E+03  2.3979E+11  3.8228E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7780E+03  2.3979E+11  3.8228E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7790E+03  2.3979E+11  3.8227E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7800E+03  2.3979E+11  3.8227E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7810E+03  2.3979E+11  3.8227E+11  3.2597E+10  3.6331E+10  2.2823E+07  9.0361E+08
  2.7820E+03  2.3979E+11  3.8226E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7830E+03  2.3979E+11  3.8226E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7840E+03  2.3979E+11  3.8226E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7850E+03  2.3978E+11  3.8225E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7860E+03  2.3978E+11  3.8225E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7870E+03  2.3978E+11  3.8225E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7880E+03  2.3978E+11  3.8225E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7890E+03  2.3978E+11  3.8224E+11  3.2597E+10  3.6331E+10  2.2822E+07  9.0361E+08
  2.7900E+03  2.3978E+11  3.8224E+11  3.2596E+10  3.6330E+10  2.2822E+07  9.0361E+08
  2.7910E+03  2.3978E+11  3.8224E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7920E+03  2.3978E+11  3.8223E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7930E+03  2.3978E+11  3.8223E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7940E+03  2.3978E+11  3.8223E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7950E+03  2.3978E+11  3.8222E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7960E+03  2.3978E+11  3.8222E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7970E+03  2.3978E+11  3.8222E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7980E+03  2.3978E+11  3.8221E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.7990E+03  2.3978E+11  3.8221E+11  3.2596E+10  3.6330E+10  2.2821E+07  9.0361E+08
  2.8000E+03  2.3978E+11  3.8221E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8010E+03  2.3978E+11  3.8220E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8020E+03  2.3978E+11  3.8220E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8030E+03  2.3978E+11  3.8220E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8040E+03  2.3978E+11  3.8220E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8050E+03  2.3978E+11  3.8219E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8060E+03  2.3978E+11  3.8219E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8070E+03  2.3978E+11  3.8219E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8080E+03  2.3978E+11  3.8218E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8090E+03  2.3978E+11  3.8218E+11  3.2596E+10  3.6330E+10  2.2820E+07  9.0361E+08
  2.8100E+03  2.3978E+11  3.8218E+11  3.2596E+10  3.6330E+10  2.2819E+07  9.0361E+08
  2.8110E+03  2.3978E+11  3.8217E+11  3.2596E+10  3.6330E+10  2.2819E+07  9.0361E+08
  2.8120E+03  2.3978E+11  3.8217E+11  3.2596E+10  3.6330E+10  2.2819E+07  9.0361E+08
  2.8130E+03  2.3978E+11  3.8217E+11  3.2596E+10  3.6330E+10  2.2819E+07  9.0361E+08
  2.8140E+03  2.3978E+11  3.8216E+11  3.2596E+10  3.6330E+10  2.2819E+07  9.0361E+08
  2.8150E+03  2.3978E+11  3.8216E+11  3.2596E+10  3.6330E+10  2.2819E+07  9.0361E+08
  2.8160E+03  2.3978E+11  3.8216E+11  3.2596E+10  3.6330E+10  2.2819E+07  9.0361E+08
  2.8170E+03  2.3978E+11  3.8216E+11  3.2596E+10  3.6329E+10  2.2819E+07  9.0361E+08
  2.8180E+03  2.3978E+11  3.8215E+11  3.2596E+10  3.6329E+10  2.2819E+07  9.0361E+08
  2.8190E+03  2.3978E+11  3.8215E+11  3.2596E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8200E+03  2.3978E+11  3.8215E+11  3.2596E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8210E+03  2.3978E+11  3.8214E+11  3.2596E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8220E+03  2.3978E+11  3.8214E+11  3.2596E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8230E+03  2.3978E+11  3.8214E+11  3.2596E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8240E+03  2.3978E+11  3.8213E+11  3.2596E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8250E+03  2.3978E+11  3.8213E+11  3.2596E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8260E+03  2.3978E+11  3.8213E+11  3.2595E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8270E+03  2.3977E+11  3.8213E+11  3.2595E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8280E+03  2.3977E+11  3.8212E+11  3.2595E+10  3.6329E+10  2.2818E+07  9.0361E+08
  2.8290E+03  2.3977E+11  3.8212E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8300E+03  2.3977E+11  3.8212E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8310E+03  2.3977E+11  3.8211E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8320E+03  2.3977E+11  3.8211E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8330E+03  2.3977E+11  3.8211E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8340E+03  2.3977E+11  3.8210E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8350E+03  2.3977E+11  3.8210E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8360E+03  2.3977E+11  3.8210E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8370E+03  2.3977E+11  3.8210E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8380E+03  2.3977E+11  3.8209E+11  3.2595E+10  3.6329E+10  2.2817E+07  9.0361E+08
  2.8390E+03  2.3977E+11  3.8209E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8400E+03  2.3977E+11  3.8209E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8410E+03  2.3977E+11  3.8208E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8420E+03  2.3977E+11  3.8208E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8430E+03  2.3977E+11  3.8208E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8440E+03  2.3977E+11  3.8208E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8450E+03  2.3977E+11  3.8207E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8460E+03  2.3977E+11  3.8207E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8470E+03  2.3977E+11  3.8207E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8480E+03  2.3977E+11  3.8206E+11  3.2595E+10  3.6329E+10  2.2816E+07  9.0361E+08
  2.8490E+03  2.3977E+11  3.8206E+11  3.2595E+10  3.6329E+10  2.2815E+07  9.0361E+08
  2.8500E+03  2.3977E+11  3.8206E+11  3.2595E+10  3.6329E+10  2.2815E+07  9.0361E+08
  2.8510E+03  2.3977E+11  3.8205E+11  3.2595E+10  3.6329E+10  2.2815E+07  9.0361E+08
  2.8520E+03  2.3977E+11  3.8205E+11  3.2595E+10  3.6329E+10  2.2815E+07  9.0361E+08
  2.8530E+03  2.3977E+11  3.8205E+11  3.2595E+10  3.6328E+10  2.2815E+07  9.0361E+08
  2.8540E+03  2.3977E+11  3.8205E+11  3.2595E+10  3.6328E+10  2.2815E+07  9.0361E+08
  2.8550E+03  2.3977E+11  3.8204E+11  3.2595E+10  3.6328E+10  2.2815E+07  9.0361E+08
  2.8560E+03  2.3977E+11  3.8204E+11  3.2595E+10  3.6328E+10  2.2815E+07  9.0361E+08
  2.8570E+03  2.3977E+11  3.8204E+11  3.2595E+10  3.6328E+10  2.2815E+07  9.0361E+08
  2.8580E+03  2.3977E+11  3.8203E+11  3.2596E+10  3.6328E+10  2.2815E+07  9.0361E+08
  2.8590E+03  2.3977E+11  3.8203E+11  3.2596E+10  3.6328E+10  2.2815E+07  9.0361E+08
  2.8600E+03  2.3977E+11  3.8203E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8610E+03  2.3977E+11  3.8203E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8620E+03  2.3977E+11  3.8202E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8630E+03  2.3977E+11  3.8202E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8640E+03  2.3977E+11  3.8202E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8650E+03  2.3977E+11  3.8201E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8660E+03  2.3977E+11  3.8201E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8670E+03  2.3977E+11  3.8201E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8680E+03  2.3977E+11  3.8201E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8690E+03  2.3977E+11  3.8200E+11  3.2596E+10  3.6328E+10  2.2814E+07  9.0361E+08
  2.8700E+03  2.3977E+11  3.8200E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8710E+03  2.3977E+11  3.8200E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8720E+03  2.3977E+11  3.8199E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8730E+03  2.3977E+11  3.8199E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8740E+03  2.3977E+11  3.8199E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8750E+03  2.3977E+11  3.8199E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8760E+03  2.3977E+11  3.8198E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8770E+03  2.3977E+11  3.8198E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8780E+03  2.3977E+11  3.8198E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8790E+03  2.3977E+11  3.8198E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8800E+03  2.3977E+11  3.8197E+11  3.2596E+10  3.6328E+10  2.2813E+07  9.0361E+08
  2.8810E+03  2.3977E+11  3.8197E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8820E+03  2.3977E+11  3.8197E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8830E+03  2.3977E+11  3.8196E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8840E+03  2.3977E+11  3.8196E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8850E+03  2.3977E+11  3.8196E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8860E+03  2.3977E+11  3.8196E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8870E+03  2.3977E+11  3.8195E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8880E+03  2.3976E+11  3.8195E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8890E+03  2.3976E+11  3.8195E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8900E+03  2.3976E+11  3.8194E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8910E+03  2.3976E+11  3.8194E+11  3.2596E+10  3.6328E+10  2.2812E+07  9.0361E+08
  2.8920E+03  2.3976E+11  3.8194E+11  3.2596E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.8930E+03  2.3976E+11  3.8194E+11  3.2596E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.8940E+03  2.3976E+11  3.8193E+11  3.2596E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.8950E+03  2.3976E+11  3.8193E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.8960E+03  2.3976E+11  3.8193E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.8970E+03  2.3976E+11  3.8193E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.8980E+03  2.3976E+11  3.8192E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.8990E+03  2.3976E+11  3.8192E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.9000E+03  2.3976E+11  3.8192E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.9010E+03  2.3976E+11  3.8191E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.9020E+03  2.3976E+11  3.8191E+11  3.2597E+10  3.6328E+10  2.2811E+07  9.0361E+08
  2.9030E+03  2.3976E+11  3.8191E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9040E+03  2.3976E+11  3.8191E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9050E+03  2.3976E+11  3.8190E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9060E+03  2.3976E+11  3.8190E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9070E+03  2.3976E+11  3.8190E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9080E+03  2.3976E+11  3.8190E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9090E+03  2.3976E+11  3.8189E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9100E+03  2.3976E+11  3.8189E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9110E+03  2.3976E+11  3.8189E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9120E+03  2.3976E+11  3.8189E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9130E+03  2.3976E+11  3.8188E+11  3.2597E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9140E+03  2.3976E+11  3.8188E+11  3.2598E+10  3.6328E+10  2.2810E+07  9.0361E+08
  2.9150E+03  2.3976E+11  3.8188E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9160E+03  2.3976E+11  3.8187E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9170E+03  2.3976E+11  3.8187E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9180E+03  2.3976E+11  3.8187E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9190E+03  2.3976E+11  3.8187E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9200E+03  2.3976E+11  3.8186E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9210E+03  2.3976E+11  3.8186E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9220E+03  2.3976E+11  3.8186E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9230E+03  2.3976E+11  3.8186E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9240E+03  2.3976E+11  3.8185E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9250E+03  2.3976E+11  3.8185E+11  3.2598E+10  3.6328E+10  2.2809E+07  9.0361E+08
  2.9260E+03  2.3976E+11  3.8185E+11  3.2598E+10  3.6328E+10  2.2808E+07  9.0361E+08
  2.9270E+03  2.3976E+11  3.8185E+11  3.2598E+10  3.6328E+10  2.2808E+07  9.0361E+08
  2.9280E+03  2.3976E+11  3.8184E+11  3.2599E+10  3.6328E+10  2.2808E+07  9.0361E+08
  2.9290E+03  2.3976E+11  3.8184E+11  3.2599E+10  3.6328E+10  2.2808E+07  9.0361E+08
  2.9300E+03  2.3976E+11  3.8184E+11  3.2599E+10  3.6328E+10  2.2808E+07  9.0361E+08
  2.9310E+03  2.3976E+11  3.8183E+11  3.2599E+10  3.6328E+10  2.2808E+07  9.0361E+08
